date,code,name,12m_low,12m_high,day_low,day_high,day_price,previous,volume
2008-03-04,KCB,Kenya Commercial Bank,21.75,44,28.5,29.5,28.75,28.75,"1,930,000"
2008-03-05,KCB,Kenya Commercial Bank,21.75,44,26,30,28.75,28.75,"2,800,000"
2008-03-06,KCB,Kenya Commercial Bank,21.75,44,27.25,29,28.5,28.75,"2,710,000"
2008-03-07,KCB,Kenya Commercial Bank,21.75,44,28.5,29.5,28.75,28.5,"1,450,000"
2008-03-10,KCB,Kenya Commercial Bank,21.75,44,28,29,28.25,28.75,"1,780,000"
2008-03-11,KCB,Kenya Commercial Bank,21.75,44,26.75,28.5,27.75,28.25,"2,360,000"
2008-03-12,KCB,Kenya Commercial Bank,21.75,44,27,27.75,27.25,27.75,"1,070,000"
2008-03-13,KCB,Kenya Commercial Bank,21.75,44,27,27.75,27.25,27.25,"1,980,000"
2008-03-14,KCB,Kenya Commercial Bank,21.75,44,25.75,27.25,26.5,27.25,"2,100,000"
2008-03-17,KCB,Kenya Commercial Bank,21.75,44,25.25,27,26,26.5,"2,010,000"
2008-03-18,KCB,Kenya Commercial Bank,21.75,44,25.5,28,26,26,"1,680,000"
2008-03-19,KCB,Kenya Commercial Bank,21.75,44,26,26.75,26.25,26,"443,300"
2008-03-20,KCB,Kenya Commercial Bank,21.75,44,26,27,26.25,26.25,"809,400"
2008-03-25,KCB,Kenya Commercial Bank,21.75,44,26,27,26.25,26.25,"1,820,000"
2008-03-26,KCB,Kenya Commercial Bank,21.75,44,25.5,26.5,26,26.25,"1,850,000"
2008-03-27,KCB,Kenya Commercial Bank,21.75,44,25.5,26.25,26,26,"1,750,000"
2008-03-28,KCB,Kenya Commercial Bank,21.75,44,25.5,26.5,25.75,26,"1,170,000"
2008-03-31,KCB,Kenya Commercial Bank,21.75,44,26,26.5,26,25.75,"619,200"
2008-04-01,KCB,Kenya Commercial Bank,21.75,44,25,26.75,26,26,"645,400"
2008-04-02,KCB,Kenya Commercial Bank,21.75,44,25.75,26.5,26,26,"735,100"
2008-04-03,KCB,Kenya Commercial Bank,21.75,44,26,27,26.5,26,"1,210,000"
2008-04-04,KCB,Kenya Commercial Bank,21.75,44,26.5,27.5,27,26.5,"841,500"
2008-04-07,KCB,Kenya Commercial Bank,21.75,44,26.75,28,27.5,27,"852,400"
2008-04-08,KCB,Kenya Commercial Bank,21.75,44,27,28.75,28,27.5,"3,350,000"
2008-04-09,KCB,Kenya Commercial Bank,21.75,44,27.5,28.75,28.25,28,"2,070,000"
2008-04-10,KCB,Kenya Commercial Bank,21.75,44,27.5,29.25,28,28.25,"1,210,000"
2008-04-11,KCB,Kenya Commercial Bank,21.75,44,26.75,28,27,28,"1,350,000"
2008-04-14,KCB,Kenya Commercial Bank,21.75,44,27,28.5,27.75,27,"1,030,000"
2008-04-15,KCB,Kenya Commercial Bank,21.75,44,27.75,28.5,28,27.75,"704,500"
2008-04-16,KCB,Kenya Commercial Bank,21.75,44,28,28.75,28.25,28,"906,100"
2008-04-17,KCB,Kenya Commercial Bank,21.75,44,28,28.75,28.5,28.25,"672,600"
2008-04-18,KCB,Kenya Commercial Bank,21.75,44,28.5,29.25,28.5,28.5,"1,360,000"
2008-04-21,KCB,Kenya Commercial Bank,21.75,44,28.75,30,29.25,28.5,"959,000"
2008-04-22,KCB,Kenya Commercial Bank,21.75,44,29.5,30,29.75,29.25,"951,600"
2008-04-23,KCB,Kenya Commercial Bank,21.75,44,29,32,30.25,29.75,"706,400"
2008-04-24,KCB,Kenya Commercial Bank,21.75,44,30,33.25,31.5,30.25,"3,200,000"
2008-04-25,KCB,Kenya Commercial Bank,21.75,44,31,34.75,33.25,31.5,"2,110,000"
2008-04-28,KCB,Kenya Commercial Bank,21.75,44,32.25,34,33.25,33.25,"2,590,000"
2008-04-29,KCB,Kenya Commercial Bank,21.75,44,33,34,33.5,33.25,"1,320,000"
2008-04-30,KCB,Kenya Commercial Bank,21.75,44,33,33.75,33.25,33.5,"2,080,000"
2008-05-02,KCB,Kenya Commercial Bank,21.75,44,32.5,33.5,33,33.25,"1,500,000"
2008-05-05,KCB,Kenya Commercial Bank,21.75,44,31,33.5,32.25,33,"790,200"
2008-05-06,KCB,Kenya Commercial Bank,21.75,44,31.5,33,32.25,32.25,"2,040,000"
2008-05-07,KCB,Kenya Commercial Bank,21.75,44,32.25,33,32.5,32.25,"1,050,000"
2008-05-08,KCB,Kenya Commercial Bank,21.75,44,30,33.5,31.75,32.5,"2,240,000"
2008-05-09,KCB,Kenya Commercial Bank,21.75,44,29.75,32,30.5,31.75,"2,540,000"
2008-05-12,KCB,Kenya Commercial Bank,21.75,44,29.5,31.25,30.25,30.5,"3,050,000"
2008-05-13,KCB,Kenya Commercial Bank,21.75,44,30,33.25,30.25,30.25,"1,320,000"
2008-05-14,KCB,Kenya Commercial Bank,21.75,44,29.75,31,30,30.25,"1,270,000"
2008-05-15,KCB,Kenya Commercial Bank,21.75,44,29.5,30.25,29.75,30,"1,670,000"
2008-05-16,KCB,Kenya Commercial Bank,21.75,44,29.75,30.5,30,29.75,"1,210,000"
2008-05-19,KCB,Kenya Commercial Bank,21.75,44,29.75,31,30.25,30,"1,210,000"
2008-05-20,KCB,Kenya Commercial Bank,21.75,44,30,33.25,30.25,30.25,"1,960,000"
2008-05-21,KCB,Kenya Commercial Bank,21.75,44,30,31,30.25,30.25,"1,530,000"
2008-05-22,KCB,Kenya Commercial Bank,21.75,44,30,31,30.5,30.25,"1,010,000"
2008-05-23,KCB,Kenya Commercial Bank,21.75,44,30.5,31.5,31,30.5,"992,100"
2008-05-26,KCB,Kenya Commercial Bank,21.75,44,30.5,32.5,30.75,31,"1,870,000"
2008-05-27,KCB,Kenya Commercial Bank,21.75,44,30.75,31.5,31,30.75,"1,080,000"
2008-05-28,KCB,Kenya Commercial Bank,21.75,44,31,32.25,31.5,31,"1,380,000"
2008-05-29,KCB,Kenya Commercial Bank,21.75,44,31,32.25,31.75,31.5,"1,510,000"
2008-05-30,KCB,Kenya Commercial Bank,21.75,44,31.75,33,32.25,31.75,"1,960,000"
2008-06-03,KCB,Kenya Commercial Bank,21.75,44,32,32.75,32.25,32.25,"1,930,000"
2008-06-04,KCB,Kenya Commercial Bank,21.75,44,31,32.5,32,32.25,"5,240,000"
2008-06-05,KCB,Kenya Commercial Bank,21.75,44,30,32,31,32,"3,400,000"
2008-06-06,KCB,Kenya Commercial Bank,21.75,44,31,32.75,32,31,"1,520,000"
2008-06-09,KCB,Kenya Commercial Bank,21.75,44,31.75,33,32,32,"1,380,000"
2008-06-10,KCB,Kenya Commercial Bank,21.75,44,30.5,32,31.5,32,"683,300"
2008-06-11,KCB,Kenya Commercial Bank,21.75,44,31,32,31.25,31.5,"317,100"
2008-06-12,KCB,Kenya Commercial Bank,21.75,44,31.5,32,31.75,31.25,"392,000"
2008-06-13,KCB,Kenya Commercial Bank,21.75,44,31.5,32.5,32,31.75,"852,700"
2008-06-16,KCB,Kenya Commercial Bank,21.75,44,32,33,32.25,32,"920,100"
2008-06-17,KCB,Kenya Commercial Bank,21.75,44,32.5,33,32.5,32.25,"1,120,000"
2008-06-18,KCB,Kenya Commercial Bank,21.75,44,32,32.75,32,32.5,"1,080,000"
2008-06-19,KCB,Kenya Commercial Bank,21.75,44,31.5,32.5,31.75,32,"727,000"
2008-06-20,KCB,Kenya Commercial Bank,21.75,44,31,32,31.5,31.75,"600,600"
2008-06-23,KCB,Kenya Commercial Bank,21.75,44,31,32,31.25,31.5,"717,400"
2008-06-24,KCB,Kenya Commercial Bank,21.75,44,30.25,31.5,30.75,31.25,"982,700"
2008-06-25,KCB,Kenya Commercial Bank,21.75,44,29.5,31.25,30.75,30.75,"1,290,000"
2008-06-26,KCB,Kenya Commercial Bank,21.75,44,30,31.5,30.75,30.75,"1,340,000"
2008-06-27,KCB,Kenya Commercial Bank,21.75,44,30.25,31.5,30.75,30.75,"907,500"
2008-06-30,KCB,Kenya Commercial Bank,21.75,44,30.25,31.5,31,30.75,"315,000"
2008-07-01,KCB,Kenya Commercial Bank,21.75,44,30.75,31.25,30.75,31,"587,700"
2008-07-02,KCB,Kenya Commercial Bank,21.75,44,30.75,31.5,31,30.75,"418,500"
2008-07-03,KCB,Kenya Commercial Bank,21.75,44,30,31,30.75,31,"396,200"
2008-07-04,KCB,Kenya Commercial Bank,21.75,44,29.5,31,30,30.75,"398,800"
2008-07-07,KCB,Kenya Commercial Bank,21.75,44,30,30.75,30.25,30,"393,000"
2008-07-08,KCB,Kenya Commercial Bank,21.75,44,29,31,30,30.25,"782,300"
2008-07-09,KCB,Kenya Commercial Bank,21.75,44,30,31.5,30.5,30,"809,400"
2008-07-10,KCB,Kenya Commercial Bank,21.75,44,30.5,31.5,31,30.5,"690,700"
2008-07-11,KCB,Kenya Commercial Bank,21.75,44,30.5,31.5,31,31,"492,500"
2008-07-14,KCB,Kenya Commercial Bank,21.75,44,30.5,31.5,31,31,"743,500"
2008-07-15,KCB,Kenya Commercial Bank,21.75,44,30.5,31.5,30.75,31,"593,900"
2008-07-16,KCB,Kenya Commercial Bank,21.75,44,30,31.5,30.75,30.75,"542,700"
2008-07-17,KCB,Kenya Commercial Bank,21.75,44,30.5,31.5,30.75,30.75,"875,100"
2008-07-18,KCB,Kenya Commercial Bank,21.75,44,30.5,31,30.5,30.75,"510,300"
2008-07-21,KCB,Kenya Commercial Bank,21.75,44,30,31,30.25,30.5,"1,230,000"
2008-07-22,KCB,Kenya Commercial Bank,21.75,44,30,30.5,30.25,30.25,"473,300"
2008-07-23,KCB,Kenya Commercial Bank,21.75,44,29.5,30.5,30,30.25,"579,900"
2008-07-24,KCB,Kenya Commercial Bank,21.75,44,29.75,30.25,29.75,30,"554,400"
2008-07-25,KCB,Kenya Commercial Bank,21.75,44,29.75,30.25,30,29.75,"680,200"
2008-07-28,KCB,Kenya Commercial Bank,21.75,44,29,30.25,29.75,30,"918,200"
2008-07-29,KCB,Kenya Commercial Bank,21.75,44,30,31,30.5,29.75,"1,450,000"
2008-07-30,KCB,Kenya Commercial Bank,21.75,44,30,31,30.5,30.5,"613,400"
2008-07-31,KCB,Kenya Commercial Bank,21.75,44,30.5,31.25,30.75,30.5,"1,030,000"
2008-08-01,KCB,Kenya Commercial Bank,21.75,44,30,30.75,30.25,30.75,"449,600"
2008-08-04,KCB,Kenya Commercial Bank,21.75,44,28.5,30.5,29.75,30.25,"541,600"
2008-08-05,KCB,Kenya Commercial Bank,21.75,44,29,30.25,29.75,29.75,"1,110,000"
2008-08-06,KCB,Kenya Commercial Bank,21.75,44,29,30,29.25,29.75,"474,500"
2008-08-07,KCB,Kenya Commercial Bank,21.75,44,28,29.5,28.75,29.25,"563,300"
2008-08-08,KCB,Kenya Commercial Bank,21.75,44,27.75,29,28.25,28.75,"234,800"
2008-08-11,KCB,Kenya Commercial Bank,21.75,44,27.5,28.5,28,28.25,"286,600"
2008-08-12,KCB,Kenya Commercial Bank,21.75,44,26.75,28,27.5,28,"542,400"
2008-08-13,KCB,Kenya Commercial Bank,21.75,44,27,28,27.5,27.5,"698,600"
2008-08-14,KCB,Kenya Commercial Bank,21.75,44,27,29.5,28.25,27.5,"633,800"
2008-08-15,KCB,Kenya Commercial Bank,21.75,44,28.25,29.5,29,28.25,"671,500"
2008-08-18,KCB,Kenya Commercial Bank,21.75,44,29,31.5,30,29,"1,330,000"
2008-08-19,KCB,Kenya Commercial Bank,21.75,44,30.5,32,31.5,30,"1,080,000"
2008-08-20,KCB,Kenya Commercial Bank,21.75,44,29,31.5,30.25,31.5,"2,800,000"
2008-08-21,KCB,Kenya Commercial Bank,21.75,44,28.5,29.5,29,30.25,"639,500"
2008-08-22,KCB,Kenya Commercial Bank,21.75,44,28,29.5,28.75,29,"305,600"
2008-08-25,KCB,Kenya Commercial Bank,21.75,44,27.25,29,28,28.75,"3,130,000"
2008-08-26,KCB,Kenya Commercial Bank,21.75,44,26,28,26.5,28,"9,790,000"
2008-08-27,KCB,Kenya Commercial Bank,21.75,44,26.75,27.75,27,26.5,"5,500,000"
2008-08-28,KCB,Kenya Commercial Bank,21.75,44,27,27.75,27.25,27,"2,730,000"
2008-08-29,KCB,Kenya Commercial Bank,21.75,44,27,28,27,27.25,"11,940,000"
2008-09-01,KCB,Kenya Commercial Bank,21.75,44,27.5,28.75,28,27,"886,700"
2008-09-02,KCB,Kenya Commercial Bank,21.75,44,28,29.5,28.5,28,"949,100"
2008-09-03,KCB,Kenya Commercial Bank,21.75,44,27,28.75,27.5,28.5,"1,760,000"
2008-09-04,KCB,Kenya Commercial Bank,21.75,44,28,28.5,28,27.5,"984,600"
2008-09-05,KCB,Kenya Commercial Bank,21.75,44,27.5,28.5,27.75,28,"700,100"
2008-09-08,KCB,Kenya Commercial Bank,21.75,44,27.5,28,27.75,27.75,"502,400"
2008-09-09,KCB,Kenya Commercial Bank,21.75,44,27,27.75,27.25,27.75,"1,690,000"
2008-09-10,KCB,Kenya Commercial Bank,21.75,44,26.5,28.75,26.5,27.25,"1,290,000"
2008-09-11,KCB,Kenya Commercial Bank,21.75,44,26,27,26.25,26.5,"944,800"
2008-09-12,KCB,Kenya Commercial Bank,21.75,44,26,27,26.25,26.25,"695,700"
2008-09-15,KCB,Kenya Commercial Bank,21.75,44,26.5,27,26.5,26.25,"540,900"
2008-09-16,KCB,Kenya Commercial Bank,21.75,44,25.5,26.5,25.75,26.5,"993,900"
2008-09-17,KCB,Kenya Commercial Bank,21.75,44,25.25,26,25.75,25.75,"1,010,000"
2008-09-18,KCB,Kenya Commercial Bank,21.75,44,25,27.5,26,25.75,"2,000,000"
2008-09-19,KCB,Kenya Commercial Bank,21.75,44,26.25,27.75,26.75,26,"3,130,000"
2008-09-22,KCB,Kenya Commercial Bank,21.75,44,27,28,27.25,26.75,"1,030,000"
2008-09-23,KCB,Kenya Commercial Bank,21.75,44,26.25,27.5,26.75,27.25,"1,060,000"
2008-09-24,KCB,Kenya Commercial Bank,21.75,44,26.25,27.25,26.75,26.75,"1,740,000"
2008-09-25,KCB,Kenya Commercial Bank,21.75,44,26,27,26.75,26.75,"688,800"
2008-09-26,KCB,Kenya Commercial Bank,21.75,44,26.25,27,26.5,26.75,"560,100"
2008-09-29,KCB,Kenya Commercial Bank,21.75,44,25.75,26.5,26,26.5,"1,500,000"
2008-09-30,KCB,Kenya Commercial Bank,21.75,44,24.75,26,25.25,26,"1,270,000"
2008-10-02,KCB,Kenya Commercial Bank,21.75,44,24.75,26.5,25.5,25.25,"328,200"
2008-10-03,KCB,Kenya Commercial Bank,21.75,44,25.5,26,25.75,25.5,"371,900"
2008-10-06,KCB,Kenya Commercial Bank,21.75,44,25,26,25.5,25.75,"469,300"
2008-10-07,KCB,Kenya Commercial Bank,21.75,44,24.5,25.5,24.75,25.5,"1,380,000"
2008-10-08,KCB,Kenya Commercial Bank,21.75,44,23.25,25,24,24.75,"2,560,000"
2008-10-09,KCB,Kenya Commercial Bank,21.75,44,23,24,23.25,24,"1,380,000"
2008-10-13,KCB,Kenya Commercial Bank,21.75,44,23,24,23.5,23.25,"1,590,000"
2008-10-14,KCB,Kenya Commercial Bank,21.75,44,22.75,24,23,23.5,"1,520,000"
2008-10-15,KCB,Kenya Commercial Bank,21.75,44,22.5,23.25,22.75,23,"1,210,000"
2008-10-16,KCB,Kenya Commercial Bank,21.75,44,22,23,22.25,22.75,"681,200"
2008-10-17,KCB,Kenya Commercial Bank,21.75,44,20.25,22.5,21,22.25,"1,570,000"
2008-10-21,KCB,Kenya Commercial Bank,21.75,44,19.75,21.75,20.5,21,"1,090,000"
2008-10-22,KCB,Kenya Commercial Bank,21.75,44,19.55,20.25,19.95,20.5,"335,500"
2008-10-23,KCB,Kenya Commercial Bank,21.75,44,19.65,20.25,19.9,19.95,"1,420,000"
2008-10-24,KCB,Kenya Commercial Bank,21.75,44,19.5,20.5,19.75,19.9,"588,700"
2008-10-27,KCB,Kenya Commercial Bank,21.75,44,17,20,18.45,19.75,"1,470,000"
2008-10-28,KCB,Kenya Commercial Bank,21.75,44,16.65,18.5,16.95,18.45,"898,700"
2008-10-29,KCB,Kenya Commercial Bank,21.75,44,16,18,16.8,16.95,"1,290,000"
2008-10-30,KCB,Kenya Commercial Bank,21.75,44,17,18.5,18,16.8,"154,800"
2008-10-31,KCB,Kenya Commercial Bank,21.75,44,19.8,19.8,19.8,18,"25,200"
2008-11-03,KCB,Kenya Commercial Bank,21.75,44,21.75,21.75,21.75,19.8,"232,000"
2008-11-04,KCB,Kenya Commercial Bank,21.75,44,23.75,23.75,23.75,21.75,"564,200"
2008-11-05,KCB,Kenya Commercial Bank,21.75,44,23.75,26,25.75,23.75,"2,250,000"
2008-11-07,KCB,Kenya Commercial Bank,21.75,44,23.5,26,24.25,25.75,"1,840,000"
2008-11-10,KCB,Kenya Commercial Bank,21.75,44,23,25.5,24.5,24.25,"801,100"
2008-11-11,KCB,Kenya Commercial Bank,21.75,44,24,25,24.25,24.5,"1,230,000"
2008-11-12,KCB,Kenya Commercial Bank,21.75,44,23,24.25,23.25,24.25,"1,340,000"
2008-11-13,KCB,Kenya Commercial Bank,21.75,44,22.5,23.5,22.75,23.25,"425,600"
2008-11-14,KCB,Kenya Commercial Bank,21.75,44,22.75,24,23.25,22.75,"239,100"
2008-11-17,KCB,Kenya Commercial Bank,21.75,44,23.75,24.75,24,23.25,"233,800"
2008-11-18,KCB,Kenya Commercial Bank,21.75,44,23.5,24.5,23.75,24,"266,000"
2008-11-19,KCB,Kenya Commercial Bank,21.75,44,22.25,24,23.5,23.75,"733,300"
2008-11-20,KCB,Kenya Commercial Bank,21.75,44,23,24,23.25,23.5,"1,210,000"
2008-11-21,KCB,Kenya Commercial Bank,21.75,44,22.75,23.5,23,23.25,"2,090,000"
2008-11-24,KCB,Kenya Commercial Bank,21.75,44,21,23.25,22.5,23,"444,900"
2008-11-25,KCB,Kenya Commercial Bank,21.75,44,22,23.25,22.75,22.5,"1,460,000"
2008-11-26,KCB,Kenya Commercial Bank,21.75,44,21.5,23,22.25,22.75,"508,000"
2008-11-27,KCB,Kenya Commercial Bank,21.75,44,20.75,22.25,21.5,22.25,"252,700"
2008-11-28,KCB,Kenya Commercial Bank,21.75,44,20,22,21,21.5,"401,000"
2008-12-01,KCB,Kenya Commercial Bank,21.75,44,20.75,21.75,21,21,"157,400"
2008-12-02,KCB,Kenya Commercial Bank,21.75,44,20,21.25,20.75,21,"173,700"
2008-12-03,KCB,Kenya Commercial Bank,21.75,44,20.75,21,20.75,20.75,"234,300"
2008-12-04,KCB,Kenya Commercial Bank,21.75,44,20.75,21.5,21,20.75,"1,150,000"
2008-12-05,KCB,Kenya Commercial Bank,21.75,44,21,22,21.5,21,"395,300"
2008-12-08,KCB,Kenya Commercial Bank,21.75,44,20.75,22,21.5,21.5,"433,800"
2008-12-09,KCB,Kenya Commercial Bank,21.75,44,21.25,22.5,21.75,21.5,"927,100"
2008-12-10,KCB,Kenya Commercial Bank,21.75,44,21.75,23.25,22,21.75,"493,000"
2008-12-11,KCB,Kenya Commercial Bank,21.75,44,22,23,22.25,22,"461,300"
2008-12-15,KCB,Kenya Commercial Bank,21.75,44,22.5,23.5,22.75,22.25,"306,300"
2008-12-16,KCB,Kenya Commercial Bank,21.75,44,23,24,23.5,22.75,"295,600"
2008-12-17,KCB,Kenya Commercial Bank,21.75,44,22.75,24.25,23.75,23.5,"268,200"
2008-12-18,KCB,Kenya Commercial Bank,21.75,44,22.5,24,23.25,23.75,"790,800"
2008-12-19,KCB,Kenya Commercial Bank,21.75,44,23,23.75,23.25,23.25,"200,700"
2008-12-22,KCB,Kenya Commercial Bank,21.75,44,22.75,23.75,23,23.25,"220,800"
2008-12-23,KCB,Kenya Commercial Bank,21.75,44,23,23.5,23,23,"564,700"
2008-12-24,KCB,Kenya Commercial Bank,21.75,44,22.5,23.75,23.25,23,"162,400"
2008-12-29,KCB,Kenya Commercial Bank,21.75,44,23.25,24,23.5,23.25,"221,400"
2008-12-30,KCB,Kenya Commercial Bank,21.75,44,23.5,24,23.5,23.5,"134,900"
2008-12-31,KCB,Kenya Commercial Bank,21.75,44,23.5,24,23.5,23.5,"169,900"
2009-01-02,KCB,Kenya Commercial Bank,21.75,44,23.25,24.25,23.75,23.5,"343,600"
2009-01-05,KCB,Kenya Commercial Bank,21.75,44,24,24.5,24,23.75,"209,100"
2009-01-06,KCB,Kenya Commercial Bank,21.75,44,24,24.5,24.25,24,"173,100"
2009-01-07,KCB,Kenya Commercial Bank,21.75,44,23,25,23.75,24.25,"835,500"
2009-01-08,KCB,Kenya Commercial Bank,21.75,44,23,24,23.25,23.75,"542,500"
2009-01-09,KCB,Kenya Commercial Bank,21.75,44,23.25,24,23.25,23.25,"1,760,000"
2009-01-12,KCB,Kenya Commercial Bank,21.75,44,21,22.75,21,23.25,"2,070,000"
2009-01-13,KCB,Kenya Commercial Bank,21.75,44,19,23,20.5,21,"2,210,000"
2009-01-14,KCB,Kenya Commercial Bank,21.75,44,20.75,22,21,20.5,"1,080,000"
2009-01-15,KCB,Kenya Commercial Bank,21.75,44,20.75,21,20.75,21,"779,200"
2009-01-16,KCB,Kenya Commercial Bank,21.75,44,20.25,21.5,20.75,20.75,"567,500"
2009-01-19,KCB,Kenya Commercial Bank,21.75,44,20,21,20.5,20.75,"1,710,000"
2009-01-20,KCB,Kenya Commercial Bank,21.75,44,20.25,21.5,20.5,20.5,"419,900"
2009-01-29,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.25,20.5,"168,900"
2009-01-22,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20,20.25,"247,300"
2009-01-23,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20,20,"2,610,000"
2009-01-26,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.25,20,"1,940,000"
2009-01-27,KCB,Kenya Commercial Bank,21.75,44,20.25,20.75,20.5,20.25,"1,380,000"
2009-01-28,KCB,Kenya Commercial Bank,21.75,44,20.25,20.75,20.5,20.5,"524,600"
2009-01-29,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.5,"2,370,000"
2009-01-30,KCB,Kenya Commercial Bank,21.75,44,20.25,20.75,20.25,20.5,"1,030,000"
2009-02-02,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20,20.25,"478,900"
2009-02-03,KCB,Kenya Commercial Bank,21.75,44,18,20,19,20,"768,400"
2009-04-02,KCB,Kenya Commercial Bank,21.75,44,18.05,19,18.75,19,"135,300"
2009-02-05,KCB,Kenya Commercial Bank,21.75,44,18.6,19.95,19.4,18.75,"488,000"
2009-02-06,KCB,Kenya Commercial Bank,21.75,44,19.4,20,19.75,19.4,"75,200"
2009-02-09,KCB,Kenya Commercial Bank,21.75,44,19.05,20,19.5,19.75,"284,400"
2009-02-10,KCB,Kenya Commercial Bank,21.75,44,18,20,19.6,19.5,"2,130,000"
2009-02-11,KCB,Kenya Commercial Bank,21.75,44,18,19,18.25,19.6,"134,400"
2009-02-12,KCB,Kenya Commercial Bank,21.75,44,18.2,18.5,18.3,18.25,"198,900"
2009-02-13,KCB,Kenya Commercial Bank,21.75,44,18.25,19.5,19.05,18.3,"263,100"
2009-02-16,KCB,Kenya Commercial Bank,21.75,44,18.35,19,18.65,19.05,"221,500"
2009-02-17,KCB,Kenya Commercial Bank,21.75,44,17.5,19,18.2,18.65,"395,900"
2009-02-18,KCB,Kenya Commercial Bank,21.75,44,17,18,17.65,18.2,"143,600"
2009-02-19,KCB,Kenya Commercial Bank,21.75,44,16,17.7,17.2,17.65,"733,200"
2009-02-20,KCB,Kenya Commercial Bank,21.75,44,16,17,16.55,17.2,"128,300"
2009-02-23,KCB,Kenya Commercial Bank,21.75,44,16,17,16.45,16.55,"115,000"
2009-02-24,KCB,Kenya Commercial Bank,21.75,44,15.5,16.5,16.15,16.45,"267,800"
2009-02-25,KCB,Kenya Commercial Bank,21.75,44,15.5,16,15.6,16.15,"942,000"
2009-02-26,KCB,Kenya Commercial Bank,21.75,44,15,15.7,15.3,15.6,"172,800"
2009-02-27,KCB,Kenya Commercial Bank,21.75,44,15.45,15.9,15.5,15.3,"342,600"
2009-03-02,KCB,Kenya Commercial Bank,21.75,44,15.3,15.8,15.45,15.5,"758,900"
2009-03-03,KCB,Kenya Commercial Bank,21.75,44,15,15.5,15.3,15.45,"292,400"
2009-03-04,KCB,Kenya Commercial Bank,21.75,44,15,15.5,15.2,15.3,"282,300"
2009-03-05,KCB,Kenya Commercial Bank,21.75,44,15.1,15.5,15.2,15.2,"294,400"
2009-03-06,KCB,Kenya Commercial Bank,21.75,44,15.2,15.5,15.35,15.2,"213,100"
2009-03-09,KCB,Kenya Commercial Bank,21.75,44,15,15.5,15.35,15.35,"236,700"
2009-03-10,KCB,Kenya Commercial Bank,21.75,44,15.2,15.75,15.35,15.35,"496,800"
2009-03-11,KCB,Kenya Commercial Bank,21.75,44,15.25,15.6,15.4,15.35,"328,200"
2009-03-12,KCB,Kenya Commercial Bank,21.75,44,15.35,16.9,15.45,15.4,"1,870,000"
2009-03-13,KCB,Kenya Commercial Bank,21.75,44,16.4,16.95,16.75,15.45,"73,200"
2009-03-16,KCB,Kenya Commercial Bank,21.75,44,16.95,18.4,17.85,16.75,"582,900"
2009-03-17,KCB,Kenya Commercial Bank,21.75,44,16.7,18,17.3,17.85,"1,100,000"
2009-03-18,KCB,Kenya Commercial Bank,21.75,44,16.7,17.2,16.9,17.3,"502,000"
2009-03-19,KCB,Kenya Commercial Bank,21.75,44,16.5,17,16.75,16.9,"1,610,000"
2009-03-20,KCB,Kenya Commercial Bank,21.75,44,16,17,16.6,16.75,"432,600"
2009-03-23,KCB,Kenya Commercial Bank,21.75,44,16,16.85,16.55,16.6,"419,800"
2009-03-24,KCB,Kenya Commercial Bank,21.75,44,16,16.85,16.5,16.55,"168,800"
2009-03-25,KCB,Kenya Commercial Bank,21.75,44,16.7,18,17,16.5,"263,800"
2009-03-26,KCB,Kenya Commercial Bank,21.75,44,17.5,18,17.85,17,"187,100"
2009-03-27,KCB,Kenya Commercial Bank,21.75,44,18,19,18.6,17.85,"196,600"
2009-03-30,KCB,Kenya Commercial Bank,21.75,44,18.9,20,19.15,18.6,"163,200"
2009-03-31,KCB,Kenya Commercial Bank,21.75,44,18.5,21,19.75,19.15,"647,300"
2009-04-01,KCB,Kenya Commercial Bank,21.75,44,18.9,19.75,19.4,19.75,"610,900"
2009-04-02,KCB,Kenya Commercial Bank,21.75,44,19.2,19.75,19.55,19.4,"114,000"
2009-04-03,KCB,Kenya Commercial Bank,21.75,44,19.5,19.75,19.55,19.55,"514,100"
2009-04-06,KCB,Kenya Commercial Bank,21.75,44,19.65,19.95,19.7,19.55,"407,400"
2009-04-07,KCB,Kenya Commercial Bank,21.75,44,19.6,19.9,19.75,19.7,"544,200"
2009-04-08,KCB,Kenya Commercial Bank,21.75,44,19.45,19.8,19.55,19.75,"690,500"
2009-04-09,KCB,Kenya Commercial Bank,21.75,44,18.75,19.5,19,19.55,"288,200"
2009-04-14,KCB,Kenya Commercial Bank,21.75,44,18.6,19,18.8,19,"413,200"
2009-04-15,KCB,Kenya Commercial Bank,21.75,44,18.5,19,18.75,18.8,"1,450,000"
2009-04-16,KCB,Kenya Commercial Bank,21.75,44,18.6,19,18.75,18.75,"1,070,000"
2009-04-17,KCB,Kenya Commercial Bank,21.75,44,18.6,19,18.75,18.75,"156,500"
2009-04-20,KCB,Kenya Commercial Bank,21.75,44,18,19,18.8,18.75,"2,220,000"
2009-04-21,KCB,Kenya Commercial Bank,21.75,44,18.75,19.2,18.95,18.8,"199,400"
2009-04-22,KCB,Kenya Commercial Bank,21.75,44,18.2,19.2,19,18.95,"621,800"
